,States,Regions,latitude,longitude,Dates,Usage
2171,NER Meghalaya,NER,25.57049217,91.8800142,30/12/2019,3.5
2172,Mizoram,NER,23.71039899,92.72001461,30/12/2019,1.5
2173,Nagaland,NER,25.6669979,94.11657019,30/12/2019,2.1
2174,Tripura,NER,23.83540428,91.27999914,30/12/2019,3.4
2175,ALL INDIA TOTAL,,,,30/12/2019,2752.0
2176,Punjab,NR,31.51997398,75.98000281,31/12/2019,75.8
2177,Haryana,NR,28.45000633,77.01999101,31/12/2019,75.8
2178,Rajasthan,NR,26.44999921,74.63998124,31/12/2019,149.5
2179,Delhi,NR,28.6699929,77.23000403,31/12/2019,45.8
2180,NR UP,NR,27.59998069,78.05000565,31/12/2019,241.4
2181,Uttarakhand,NR,30.32040895,78.05000565,31/12/2019,18.5
2182,HP,NR,31.10002545,77.16659704,31/12/2019,12.4
2183,J&K,NR,33.45,76.24,31/12/2019,40.6
2184,Chandigarh,NR,30.71999697,76.78000565,31/12/2019,2.2
2185,Chhattisgarh,WR,22.09042035,82.15998734,31/12/2019,73.8
2186,Gujarat,WR,22.2587,71.1924,31/12/2019,240.2
2187,MP,WR,21.30039105,76.13001949,31/12/2019,166.2
2188,Maharashtra,WR,19.25023195,73.16017493,31/12/2019,377.2
2189,Goa,WR,15.491997,73.81800065,31/12/2019,7.4
2190,DNH,WR,20.26657819,73.0166178,31/12/2019,1.9
2191,Andhra Pradesh,SR,14.7504291,78.57002559,31/12/2019,164.1
2192,Telangana,SR,18.1124,79.0193,31/12/2019,179.5
2193,Karnataka,SR,12.57038129,76.91999711,31/12/2019,199.8
2194,Kerala,SR,8.900372741,76.56999263,31/12/2019,64.7
2195,Tamil Nadu,SR,12.92038576,79.15004187,31/12/2019,247.0
2196,Pondy,SR,11.93499371,79.83000037,31/12/2019,4.5
2197,Bihar,ER,25.78541445,87.4799727,31/12/2019,73.4
2198,Jharkhand,ER,23.80039349,86.41998572,31/12/2019,22.7
2199,Odisha,ER,19.82042971,85.90001746,31/12/2019,71.4
2200,West Bengal,ER,22.58039044,88.32994665,31/12/2019,134.7
2201,Sikkim,ER,27.3333303,88.6166475,31/12/2019,1.3
2202,Arunachal Pradesh,NER,27.10039878,93.61660071,31/12/2019,1.5
2203,Assam,NER,26.7499809,94.21666744,31/12/2019,20.4
2204,Manipur,NER,24.79997072,93.95001705,31/12/2019,2.4
2205,NER Meghalaya,NER,25.57049217,91.8800142,31/12/2019,3.6
2206,Mizoram,NER,23.71039899,92.72001461,31/12/2019,1.5
2207,Nagaland,NER,25.6669979,94.11657019,31/12/2019,2.1
2208,Tripura,NER,23.83540428,91.27999914,31/12/2019,4.0
2209,ALL INDIA TOTAL,,,,31/12/2019,2757.3
2210,Punjab,NR,31.51997398,75.98000281,01/01/2020,69.6
2211,Haryana,NR,28.45000633,77.01999101,01/01/2020,73.2
2212,Rajasthan,NR,26.44999921,74.63998124,01/01/2020,148.6
2213,Delhi,NR,28.6699929,77.23000403,01/01/2020,47.6
2214,NR UP,NR,27.59998069,78.05000565,01/01/2020,249.0
2215,Uttarakhand,NR,30.32040895,78.05000565,01/01/2020,19.1
2216,HP,NR,31.10002545,77.16659704,01/01/2020,12.6
2217,J&K,NR,33.45,76.24,01/01/2020,43.4
2218,Chandigarh,NR,30.71999697,76.78000565,01/01/2020,2.3
2219,Chhattisgarh,WR,22.09042035,82.15998734,01/01/2020,74.2
2220,Gujarat,WR,22.2587,71.1924,01/01/2020,242.8
2221,MP,WR,21.30039105,76.13001949,01/01/2020,169.0
2222,Maharashtra,WR,19.25023195,73.16017493,01/01/2020,381.2
2223,Goa,WR,15.491997,73.81800065,01/01/2020,7.3
2224,DNH,WR,20.26657819,73.0166178,01/01/2020,1.9
2225,Andhra Pradesh,SR,14.7504291,78.57002559,01/01/2020,160.3
2226,Telangana,SR,18.1124,79.0193,01/01/2020,164.2
2227,Karnataka,SR,12.57038129,76.91999711,01/01/2020,182.0
2228,Kerala,SR,8.900372741,76.56999263,01/01/2020,62.8
2229,Tamil Nadu,SR,12.92038576,79.15004187,01/01/2020,235.1
2230,Pondy,SR,11.93499371,79.83000037,01/01/2020,4.6
2231,Bihar,ER,25.78541445,87.4799727,01/01/2020,76.5
2232,Jharkhand,ER,23.80039349,86.41998572,01/01/2020,22.9
2233,Odisha,ER,19.82042971,85.90001746,01/01/2020,69.4
2234,West Bengal,ER,22.58039044,88.32994665,01/01/2020,139.9
2235,Sikkim,ER,27.3333303,88.6166475,01/01/2020,1.4
2236,Arunachal Pradesh,NER,27.10039878,93.61660071,01/01/2020,1.5
2237,Assam,NER,26.7499809,94.21666744,01/01/2020,20.3
2238,Manipur,NER,24.79997072,93.95001705,01/01/2020,2.3
2239,NER Meghalaya,NER,25.57049217,91.8800142,01/01/2020,3.5
2240,Mizoram,NER,23.71039899,92.72001461,01/01/2020,1.5
2241,Nagaland,NER,25.6669979,94.11657019,01/01/2020,2.0
2242,Tripura,NER,23.83540428,91.27999914,01/01/2020,4.0
2243,ALL INDIA TOTAL,,,,01/01/2020,2726.9
2244,Punjab,NR,31.51997398,75.98000281,02/01/2020,72.4
2245,Haryana,NR,28.45000633,77.01999101,02/01/2020,70.3
2246,Rajasthan,NR,26.44999921,74.63998124,02/01/2020,150.1
2247,Delhi,NR,28.6699929,77.23000403,02/01/2020,46.1
2248,NR UP,NR,27.59998069,78.05000565,02/01/2020,248.0
2249,Uttarakhand,NR,30.32040895,78.05000565,02/01/2020,19.5
2250,HP,NR,31.10002545,77.16659704,02/01/2020,13.3
2251,J&K,NR,33.45,76.24,02/01/2020,42.9
2252,Chandigarh,NR,30.71999697,76.78000565,02/01/2020,2.3
2253,Chhattisgarh,WR,22.09042035,82.15998734,02/01/2020,72.4
2254,Gujarat,WR,22.2587,71.1924,02/01/2020,241.1
2255,MP,WR,21.30039105,76.13001949,02/01/2020,168.2
2256,Maharashtra,WR,19.25023195,73.16017493,02/01/2020,378.2
2257,Goa,WR,15.491997,73.81800065,02/01/2020,7.2
2258,DNH,WR,20.26657819,73.0166178,02/01/2020,2.0
2259,Andhra Pradesh,SR,14.7504291,78.57002559,02/01/2020,155.6
2260,Telangana,SR,18.1124,79.0193,02/01/2020,165.4
2261,Karnataka,SR,12.57038129,76.91999711,02/01/2020,187.8
2262,Kerala,SR,8.900372741,76.56999263,02/01/2020,63.8
2263,Tamil Nadu,SR,12.92038576,79.15004187,02/01/2020,237.5
2264,Pondy,SR,11.93499371,79.83000037,02/01/2020,4.7
2265,Bihar,ER,25.78541445,87.4799727,02/01/2020,79.1
2266,Jharkhand,ER,23.80039349,86.41998572,02/01/2020,20.5
2267,Odisha,ER,19.82042971,85.90001746,02/01/2020,63.8
2268,West Bengal,ER,22.58039044,88.32994665,02/01/2020,136.4
2269,Sikkim,ER,27.3333303,88.6166475,02/01/2020,1.2
2270,Arunachal Pradesh,NER,27.10039878,93.61660071,02/01/2020,2.1
2271,Assam,NER,26.7499809,94.21666744,02/01/2020,20.1
2272,Manipur,NER,24.79997072,93.95001705,02/01/2020,2.2
2273,NER Meghalaya,NER,25.57049217,91.8800142,02/01/2020,3.6
2274,Mizoram,NER,23.71039899,92.72001461,02/01/2020,1.6
2275,Nagaland,NER,25.6669979,94.11657019,02/01/2020,2.1
2276,Tripura,NER,23.83540428,91.27999914,02/01/2020,4.5
2277,ALL INDIA TOTAL,,,,02/01/2020,2716.4
2278,Punjab,NR,31.51997398,75.98000281,03/01/2020,74.0
2279,Haryana,NR,28.45000633,77.01999101,03/01/2020,73.8
2280,Rajasthan,NR,26.44999921,74.63998124,03/01/2020,150.6
2281,Delhi,NR,28.6699929,77.23000403,03/01/2020,47.5
2282,NR UP,NR,27.59998069,78.05000565,03/01/2020,252.4
2283,Uttarakhand,NR,30.32040895,78.05000565,03/01/2020,19.7
2284,HP,NR,31.10002545,77.16659704,03/01/2020,13.1
2285,J&K,NR,33.45,76.24,03/01/2020,41.2
2286,Chandigarh,NR,30.71999697,76.78000565,03/01/2020,2.3
2287,Chhattisgarh,WR,22.09042035,82.15998734,03/01/2020,77.2
2288,Gujarat,WR,22.2587,71.1924,03/01/2020,243.8
2289,MP,WR,21.30039105,76.13001949,03/01/2020,171.8
2290,Maharashtra,WR,19.25023195,73.16017493,03/01/2020,383.2
2291,Goa,WR,15.491997,73.81800065,03/01/2020,7.2
2292,DNH,WR,20.26657819,73.0166178,03/01/2020,2.0
2293,Andhra Pradesh,SR,14.7504291,78.57002559,03/01/2020,130.6
2294,Telangana,SR,18.1124,79.0193,03/01/2020,167.8
2295,Karnataka,SR,12.57038129,76.91999711,03/01/2020,186.6
2296,Kerala,SR,8.900372741,76.56999263,03/01/2020,64.2
2297,Tamil Nadu,SR,12.92038576,79.15004187,03/01/2020,224.4
2298,Pondy,SR,11.93499371,79.83000037,03/01/2020,4.6
2299,Bihar,ER,25.78541445,87.4799727,03/01/2020,82.8
2300,Jharkhand,ER,23.80039349,86.41998572,03/01/2020,21.0
2301,Odisha,ER,19.82042971,85.90001746,03/01/2020,63.0
2302,West Bengal,ER,22.58039044,88.32994665,03/01/2020,124.2
2303,Sikkim,ER,27.3333303,88.6166475,03/01/2020,1.0
2304,Arunachal Pradesh,NER,27.10039878,93.61660071,03/01/2020,2.0
2305,Assam,NER,26.7499809,94.21666744,03/01/2020,18.2
2306,Manipur,NER,24.79997072,93.95001705,03/01/2020,2.8
2307,NER Meghalaya,NER,25.57049217,91.8800142,03/01/2020,3.3
2308,Mizoram,NER,23.71039899,92.72001461,03/01/2020,1.6
2309,Nagaland,NER,25.6669979,94.11657019,03/01/2020,2.2
2310,Tripura,NER,23.83540428,91.27999914,03/01/2020,3.4
2311,ALL INDIA TOTAL,,,,03/01/2020,2695.0
2312,Punjab,NR,31.51997398,75.98000281,04/01/2020,75.9
2313,Haryana,NR,28.45000633,77.01999101,04/01/2020,76.7
2314,Rajasthan,NR,26.44999921,74.63998124,04/01/2020,155.5
2315,Delhi,NR,28.6699929,77.23000403,04/01/2020,48.4
2316,NR UP,NR,27.59998069,78.05000565,04/01/2020,260.3
2317,Uttarakhand,NR,30.32040895,78.05000565,04/01/2020,20.3
2318,HP,NR,31.10002545,77.16659704,04/01/2020,13.2
2319,J&K,NR,33.45,76.24,04/01/2020,41.7
2320,Chandigarh,NR,30.71999697,76.78000565,04/01/2020,2.3
2321,Chhattisgarh,WR,22.09042035,82.15998734,04/01/2020,75.1
2322,Gujarat,WR,22.2587,71.1924,04/01/2020,246.0
2323,MP,WR,21.30039105,76.13001949,04/01/2020,174.0
2324,Maharashtra,WR,19.25023195,73.16017493,04/01/2020,383.1
2325,Goa,WR,15.491997,73.81800065,04/01/2020,6.6
2326,DNH,WR,20.26657819,73.0166178,04/01/2020,2.1
2327,Andhra Pradesh,SR,14.7504291,78.57002559,04/01/2020,139.7
2328,Telangana,SR,18.1124,79.0193,04/01/2020,165.5
2329,Karnataka,SR,12.57038129,76.91999711,04/01/2020,184.1
2330,Kerala,SR,8.900372741,76.56999263,04/01/2020,62.9
2331,Tamil Nadu,SR,12.92038576,79.15004187,04/01/2020,207.8
2332,Pondy,SR,11.93499371,79.83000037,04/01/2020,4.6
2333,Bihar,ER,25.78541445,87.4799727,04/01/2020,83.2
2334,Jharkhand,ER,23.80039349,86.41998572,04/01/2020,22.3
2335,Odisha,ER,19.82042971,85.90001746,04/01/2020,69.4
2336,West Bengal,ER,22.58039044,88.32994665,04/01/2020,137.3
2337,Sikkim,ER,27.3333303,88.6166475,04/01/2020,1.1
2338,Arunachal Pradesh,NER,27.10039878,93.61660071,04/01/2020,1.4
2339,Assam,NER,26.7499809,94.21666744,04/01/2020,12.2
2340,Manipur,NER,24.79997072,93.95001705,04/01/2020,2.1
2341,NER Meghalaya,NER,25.57049217,91.8800142,04/01/2020,3.7
2342,Mizoram,NER,23.71039899,92.72001461,04/01/2020,1.5
2343,Nagaland,NER,25.6669979,94.11657019,04/01/2020,2.1
2344,Tripura,NER,23.83540428,91.27999914,04/01/2020,3.8
2345,ALL INDIA TOTAL,,,,04/01/2020,2717.5
2346,Punjab,NR,31.51997398,75.98000281,05/01/2020,77.7
2347,Haryana,NR,28.45000633,77.01999101,05/01/2020,79.3
2348,Rajasthan,NR,26.44999921,74.63998124,05/01/2020,158.3
2349,Delhi,NR,28.6699929,77.23000403,05/01/2020,50.1
2350,NR UP,NR,27.59998069,78.05000565,05/01/2020,265.9
2351,Uttarakhand,NR,30.32040895,78.05000565,05/01/2020,20.1
2352,HP,NR,31.10002545,77.16659704,05/01/2020,13.0
2353,J&K,NR,33.45,76.24,05/01/2020,43.7
2354,Chandigarh,NR,30.71999697,76.78000565,05/01/2020,2.3
2355,Chhattisgarh,WR,22.09042035,82.15998734,05/01/2020,76.0
2356,Gujarat,WR,22.2587,71.1924,05/01/2020,247.4
2357,MP,WR,21.30039105,76.13001949,05/01/2020,176.4
2358,Maharashtra,WR,19.25023195,73.16017493,05/01/2020,387.1
2359,Goa,WR,15.491997,73.81800065,05/01/2020,6.9
2360,DNH,WR,20.26657819,73.0166178,05/01/2020,2.2
2361,Andhra Pradesh,SR,14.7504291,78.57002559,05/01/2020,148.7
2362,Telangana,SR,18.1124,79.0193,05/01/2020,168.9
2363,Karnataka,SR,12.57038129,76.91999711,05/01/2020,197.1
2364,Kerala,SR,8.900372741,76.56999263,05/01/2020,66.8
2365,Tamil Nadu,SR,12.92038576,79.15004187,05/01/2020,222.7
2366,Pondy,SR,11.93499371,79.83000037,05/01/2020,4.7
2367,Bihar,ER,25.78541445,87.4799727,05/01/2020,84.4
2368,Jharkhand,ER,23.80039349,86.41998572,05/01/2020,22.6
2369,Odisha,ER,19.82042971,85.90001746,05/01/2020,70.5
2370,West Bengal,ER,22.58039044,88.32994665,05/01/2020,142.5
2371,Sikkim,ER,27.3333303,88.6166475,05/01/2020,1.2
2372,Arunachal Pradesh,NER,27.10039878,93.61660071,05/01/2020,1.7
2373,Assam,NER,26.7499809,94.21666744,05/01/2020,17.5
2374,Manipur,NER,24.79997072,93.95001705,05/01/2020,2.1
2375,NER Meghalaya,NER,25.57049217,91.8800142,05/01/2020,3.7
2376,Mizoram,NER,23.71039899,92.72001461,05/01/2020,1.5
2377,Nagaland,NER,25.6669979,94.11657019,05/01/2020,2.1
2378,Tripura,NER,23.83540428,91.27999914,05/01/2020,3.9
2379,ALL INDIA TOTAL,,,,05/01/2020,2800.9
2380,Punjab,NR,31.51997398,75.98000281,06/01/2020,106.4
2381,Haryana,NR,28.45000633,77.01999101,06/01/2020,115.6
2382,Rajasthan,NR,26.44999921,74.63998124,06/01/2020,212.7
2383,Delhi,NR,28.6699929,77.23000403,06/01/2020,66.3
2384,NR UP,NR,27.59998069,78.05000565,06/01/2020,274.4
2385,Uttarakhand,NR,30.32040895,78.05000565,06/01/2020,32.6
2386,HP,NR,31.10002545,77.16659704,06/01/2020,26.4
2387,J&K,NR,33.45,76.24,06/01/2020,43.6
2388,Chandigarh,NR,30.71999697,76.78000565,06/01/2020,3.5
2389,Chhattisgarh,WR,22.09042035,82.15998734,06/01/2020,75.7
2390,Gujarat,WR,22.2587,71.1924,06/01/2020,284.8
2391,MP,WR,21.30039105,76.13001949,06/01/2020,189.7
2392,Maharashtra,WR,19.25023195,73.16017493,06/01/2020,388.4
2393,Goa,WR,15.491997,73.81800065,06/01/2020,12.1
2394,DNH,WR,20.26657819,73.0166178,06/01/2020,17.7
2395,Andhra Pradesh,SR,14.7504291,78.57002559,06/01/2020,164.0
2396,Telangana,SR,18.1124,79.0193,06/01/2020,156.4
2397,Karnataka,SR,12.57038129,76.91999711,06/01/2020,159.9
2398,Kerala,SR,8.900372741,76.56999263,06/01/2020,66.9
2399,Tamil Nadu,SR,12.92038576,79.15004187,06/01/2020,264.6
2400,Pondy,SR,11.93499371,79.83000037,06/01/2020,6.9
2401,Bihar,ER,25.78541445,87.4799727,06/01/2020,79.4
2402,Jharkhand,ER,23.80039349,86.41998572,06/01/2020,23.6
2403,Odisha,ER,19.82042971,85.90001746,06/01/2020,78.9
2404,West Bengal,ER,22.58039044,88.32994665,06/01/2020,125.0
2405,Sikkim,ER,27.3333303,88.6166475,06/01/2020,1.0
2406,Arunachal Pradesh,NER,27.10039878,93.61660071,06/01/2020,2.1
2407,Assam,NER,26.7499809,94.21666744,06/01/2020,24.3
2408,Manipur,NER,24.79997072,93.95001705,06/01/2020,2.5
2409,NER Meghalaya,NER,25.57049217,91.8800142,06/01/2020,5.8
2410,Mizoram,NER,23.71039899,92.72001461,06/01/2020,1.6
2411,Nagaland,NER,25.6669979,94.11657019,06/01/2020,2.3
2412,Tripura,NER,23.83540428,91.27999914,06/01/2020,4.1
2413,ALL INDIA TOTAL,,,,06/01/2020,3092.8
2414,Punjab,NR,31.51997398,75.98000281,07/01/2020,106.4
2415,Haryana,NR,28.45000633,77.01999101,07/01/2020,118.0
2416,Rajasthan,NR,26.44999921,74.63998124,07/01/2020,215.9
2417,Delhi,NR,28.6699929,77.23000403,07/01/2020,66.4
2418,NR UP,NR,27.59998069,78.05000565,07/01/2020,270.5
2419,Uttarakhand,NR,30.32040895,78.05000565,07/01/2020,34.4
2420,HP,NR,31.10002545,77.16659704,07/01/2020,27.2
2421,J&K,NR,33.45,76.24,07/01/2020,43.3
2422,Chandigarh,NR,30.71999697,76.78000565,07/01/2020,3.5
2423,Chhattisgarh,WR,22.09042035,82.15998734,07/01/2020,75.0
2424,Gujarat,WR,22.2587,71.1924,07/01/2020,289.3
2425,MP,WR,21.30039105,76.13001949,07/01/2020,196.9
2426,Maharashtra,WR,19.25023195,73.16017493,07/01/2020,395.1
2427,Goa,WR,15.491997,73.81800065,07/01/2020,12.7
2428,DNH,WR,20.26657819,73.0166178,07/01/2020,17.6
2429,Andhra Pradesh,SR,14.7504291,78.57002559,07/01/2020,167.9
2430,Telangana,SR,18.1124,79.0193,07/01/2020,159.5
2431,Karnataka,SR,12.57038129,76.91999711,07/01/2020,165.2
2432,Kerala,SR,8.900372741,76.56999263,07/01/2020,69.4
2433,Tamil Nadu,SR,12.92038576,79.15004187,07/01/2020,283.1
2434,Pondy,SR,11.93499371,79.83000037,07/01/2020,7.1
2435,Bihar,ER,25.78541445,87.4799727,07/01/2020,75.1
2436,Jharkhand,ER,23.80039349,86.41998572,07/01/2020,24.0
2437,Odisha,ER,19.82042971,85.90001746,07/01/2020,75.9
2438,West Bengal,ER,22.58039044,88.32994665,07/01/2020,128.1
2439,Sikkim,ER,27.3333303,88.6166475,07/01/2020,1.2
2440,Arunachal Pradesh,NER,27.10039878,93.61660071,07/01/2020,2.0
2441,Assam,NER,26.7499809,94.21666744,07/01/2020,25.4
2442,Manipur,NER,24.79997072,93.95001705,07/01/2020,2.6
2443,NER Meghalaya,NER,25.57049217,91.8800142,07/01/2020,5.8
2444,Mizoram,NER,23.71039899,92.72001461,07/01/2020,1.6
2445,Nagaland,NER,25.6669979,94.11657019,07/01/2020,2.3
2446,Tripura,NER,23.83540428,91.27999914,07/01/2020,4.0
2447,ALL INDIA TOTAL,,,,07/01/2020,3147.2
2448,Punjab,NR,31.51997398,75.98000281,08/01/2020,106.7
2449,Haryana,NR,28.45000633,77.01999101,08/01/2020,119.6
2450,Rajasthan,NR,26.44999921,74.63998124,08/01/2020,218.6
2451,Delhi,NR,28.6699929,77.23000403,08/01/2020,67.6
2452,NR UP,NR,27.59998069,78.05000565,08/01/2020,272.9
2453,Uttarakhand,NR,30.32040895,78.05000565,08/01/2020,34.2
2454,HP,NR,31.10002545,77.16659704,08/01/2020,27.9
2455,J&K,NR,33.45,76.24,08/01/2020,40.1
2456,Chandigarh,NR,30.71999697,76.78000565,08/01/2020,3.5
2457,Chhattisgarh,WR,22.09042035,82.15998734,08/01/2020,75.9
2458,Gujarat,WR,22.2587,71.1924,08/01/2020,293.8
2459,MP,WR,21.30039105,76.13001949,08/01/2020,203.4
2460,Maharashtra,WR,19.25023195,73.16017493,08/01/2020,400.2
2461,Goa,WR,15.491997,73.81800065,08/01/2020,12.7
2462,DNH,WR,20.26657819,73.0166178,08/01/2020,18.0
2463,Andhra Pradesh,SR,14.7504291,78.57002559,08/01/2020,173.5
2464,Telangana,SR,18.1124,79.0193,08/01/2020,162.4
2465,Karnataka,SR,12.57038129,76.91999711,08/01/2020,171.6
2466,Kerala,SR,8.900372741,76.56999263,08/01/2020,71.0
2467,Tamil Nadu,SR,12.92038576,79.15004187,08/01/2020,295.3
2468,Pondy,SR,11.93499371,79.83000037,08/01/2020,7.0
2469,Bihar,ER,25.78541445,87.4799727,08/01/2020,74.0
2470,Jharkhand,ER,23.80039349,86.41998572,08/01/2020,24.0
2471,Odisha,ER,19.82042971,85.90001746,08/01/2020,74.4
2472,West Bengal,ER,22.58039044,88.32994665,08/01/2020,125.3
2473,Sikkim,ER,27.3333303,88.6166475,08/01/2020,1.3
2474,Arunachal Pradesh,NER,27.10039878,93.61660071,08/01/2020,2.2
2475,Assam,NER,26.7499809,94.21666744,08/01/2020,24.5
2476,Manipur,NER,24.79997072,93.95001705,08/01/2020,2.5
2477,NER Meghalaya,NER,25.57049217,91.8800142,08/01/2020,6.0
2478,Mizoram,NER,23.71039899,92.72001461,08/01/2020,1.7
2479,Nagaland,NER,25.6669979,94.11657019,08/01/2020,2.1
2480,Tripura,NER,23.83540428,91.27999914,08/01/2020,4.1
2481,ALL INDIA TOTAL,,,,08/01/2020,3192.8
2482,Punjab,NR,31.51997398,75.98000281,09/01/2020,95.3
2483,Haryana,NR,28.45000633,77.01999101,09/01/2020,112.8
2484,Rajasthan,NR,26.44999921,74.63998124,09/01/2020,207.9
2485,Delhi,NR,28.6699929,77.23000403,09/01/2020,65.5
2486,NR UP,NR,27.59998069,78.05000565,09/01/2020,265.5
2487,Uttarakhand,NR,30.32040895,78.05000565,09/01/2020,34.8
2488,HP,NR,31.10002545,77.16659704,09/01/2020,26.5
2489,J&K,NR,33.45,76.24,09/01/2020,17.8
2490,Chandigarh,NR,30.71999697,76.78000565,09/01/2020,3.5
2491,Chhattisgarh,WR,22.09042035,82.15998734,09/01/2020,74.8
2492,Gujarat,WR,22.2587,71.1924,09/01/2020,285.2
2493,MP,WR,21.30039105,76.13001949,09/01/2020,199.3
2494,Maharashtra,WR,19.25023195,73.16017493,09/01/2020,397.7
2495,Goa,WR,15.491997,73.81800065,09/01/2020,12.7
2496,DNH,WR,20.26657819,73.0166178,09/01/2020,18.1
2497,Andhra Pradesh,SR,14.7504291,78.57002559,09/01/2020,173.5
2498,Telangana,SR,18.1124,79.0193,09/01/2020,159.2
2499,Karnataka,SR,12.57038129,76.91999711,09/01/2020,171.4
2500,Kerala,SR,8.900372741,76.56999263,09/01/2020,70.7
2501,Tamil Nadu,SR,12.92038576,79.15004187,09/01/2020,295.0
2502,Pondy,SR,11.93499371,79.83000037,09/01/2020,7.2
2503,Bihar,ER,25.78541445,87.4799727,09/01/2020,74.4
2504,Jharkhand,ER,23.80039349,86.41998572,09/01/2020,23.7
2505,Odisha,ER,19.82042971,85.90001746,09/01/2020,71.2
2506,West Bengal,ER,22.58039044,88.32994665,09/01/2020,118.6
2507,Sikkim,ER,27.3333303,88.6166475,09/01/2020,1.1
2508,Arunachal Pradesh,NER,27.10039878,93.61660071,09/01/2020,2.0
2509,Assam,NER,26.7499809,94.21666744,09/01/2020,24.9
2510,Manipur,NER,24.79997072,93.95001705,09/01/2020,2.5
2511,NER Meghalaya,NER,25.57049217,91.8800142,09/01/2020,5.7
2512,Mizoram,NER,23.71039899,92.72001461,09/01/2020,1.7
2513,Nagaland,NER,25.6669979,94.11657019,09/01/2020,2.0
2514,Tripura,NER,23.83540428,91.27999914,09/01/2020,4.2
2515,ALL INDIA TOTAL,,,,09/01/2020,3101.0
2516,Punjab,NR,31.51997398,75.98000281,10/01/2020,99.0
2517,Haryana,NR,28.45000633,77.01999101,10/01/2020,114.7
2518,Rajasthan,NR,26.44999921,74.63998124,10/01/2020,210.7
2519,Delhi,NR,28.6699929,77.23000403,10/01/2020,64.9
2520,NR UP,NR,27.59998069,78.05000565,10/01/2020,265.7
2521,Uttarakhand,NR,30.32040895,78.05000565,10/01/2020,34.0
2522,HP,NR,31.10002545,77.16659704,10/01/2020,27.2
2523,J&K,NR,33.45,76.24,10/01/2020,18.9
2524,Chandigarh,NR,30.71999697,76.78000565,10/01/2020,3.4
2525,Chhattisgarh,WR,22.09042035,82.15998734,10/01/2020,73.8
2526,Gujarat,WR,22.2587,71.1924,10/01/2020,285.4
2527,MP,WR,21.30039105,76.13001949,10/01/2020,196.2
2528,Maharashtra,WR,19.25023195,73.16017493,10/01/2020,387.1
2529,Goa,WR,15.491997,73.81800065,10/01/2020,12.6
2530,DNH,WR,20.26657819,73.0166178,10/01/2020,17.9
2531,Andhra Pradesh,SR,14.7504291,78.57002559,10/01/2020,171.0
2532,Telangana,SR,18.1124,79.0193,10/01/2020,161.8
2533,Karnataka,SR,12.57038129,76.91999711,10/01/2020,168.5
2534,Kerala,SR,8.900372741,76.56999263,10/01/2020,71.5
2535,Tamil Nadu,SR,12.92038576,79.15004187,10/01/2020,289.9
2536,Pondy,SR,11.93499371,79.83000037,10/01/2020,7.6
2537,Bihar,ER,25.78541445,87.4799727,10/01/2020,74.6
2538,Jharkhand,ER,23.80039349,86.41998572,10/01/2020,23.9
2539,Odisha,ER,19.82042971,85.90001746,10/01/2020,66.3
2540,West Bengal,ER,22.58039044,88.32994665,10/01/2020,117.2
2541,Sikkim,ER,27.3333303,88.6166475,10/01/2020,1.3
2542,Arunachal Pradesh,NER,27.10039878,93.61660071,10/01/2020,2.1
2543,Assam,NER,26.7499809,94.21666744,10/01/2020,24.8
2544,Manipur,NER,24.79997072,93.95001705,10/01/2020,2.4
2545,NER Meghalaya,NER,25.57049217,91.8800142,10/01/2020,6.0
2546,Mizoram,NER,23.71039899,92.72001461,10/01/2020,2.0
2547,Nagaland,NER,25.6669979,94.11657019,10/01/2020,2.2
2548,Tripura,NER,23.83540428,91.27999914,10/01/2020,3.8
2549,ALL INDIA TOTAL,,,,10/01/2020,3085.1
2550,Punjab,NR,31.51997398,75.98000281,11/01/2020,101.7
2551,Haryana,NR,28.45000633,77.01999101,11/01/2020,114.3
2552,Rajasthan,NR,26.44999921,74.63998124,11/01/2020,215.6
2553,Delhi,NR,28.6699929,77.23000403,11/01/2020,61.4
2554,NR UP,NR,27.59998069,78.05000565,11/01/2020,270.7
2555,Uttarakhand,NR,30.32040895,78.05000565,11/01/2020,34.5
2556,HP,NR,31.10002545,77.16659704,11/01/2020,27.4
2557,J&K,NR,33.45,76.24,11/01/2020,24.5
2558,Chandigarh,NR,30.71999697,76.78000565,11/01/2020,3.3
2559,Chhattisgarh,WR,22.09042035,82.15998734,11/01/2020,70.9
2560,Gujarat,WR,22.2587,71.1924,11/01/2020,292.8
2561,MP,WR,21.30039105,76.13001949,11/01/2020,202.3
2562,Maharashtra,WR,19.25023195,73.16017493,11/01/2020,389.0
2563,Goa,WR,15.491997,73.81800065,11/01/2020,12.2
2564,DNH,WR,20.26657819,73.0166178,11/01/2020,17.9
2565,Andhra Pradesh,SR,14.7504291,78.57002559,11/01/2020,164.9
2566,Telangana,SR,18.1124,79.0193,11/01/2020,157.3
2567,Karnataka,SR,12.57038129,76.91999711,11/01/2020,166.9
2568,Kerala,SR,8.900372741,76.56999263,11/01/2020,69.6
2569,Tamil Nadu,SR,12.92038576,79.15004187,11/01/2020,281.2
2570,Pondy,SR,11.93499371,79.83000037,11/01/2020,7.6
2571,Bihar,ER,25.78541445,87.4799727,11/01/2020,75.7
2572,Jharkhand,ER,23.80039349,86.41998572,11/01/2020,23.4
2573,Odisha,ER,19.82042971,85.90001746,11/01/2020,60.4
2574,West Bengal,ER,22.58039044,88.32994665,11/01/2020,99.6
